transaction_id,item,dept
4817,Roma Tomatoes,Produce
4817,Sparkling Mineral Water,Beverages
4818,Extra Virgin Olive Oil,Pantry
4818,Grated Parmesan Cheese,Pantry
4818,Organic Bananas,Produce
4818,Penne Rigate Pasta,Pantry
4819,Extra Virgin Olive Oil,Pantry
4819,Organic Baby Spinach,Produce
4819,Organic Hass Avocados,Produce
4819,Oven Roasted Turkey Breast,Bakery & Deli
4819,Roasted Salted Almonds,Snacks
4819,Roma Tomatoes,Produce
4819,Sparkling Mineral Water,Beverages
4820,Fresh Limes,Produce
4820,Fresh Organic Cilantro,Produce
4820,Mild Chunky Salsa,Pantry
4820,Organic Hass Avocados,Produce
4820,Organic Tortilla Chips,Pantry
4820,Sparkling Mineral Water,Beverages
4821,Fresh Limes,Produce
4821,Fresh Organic Cilantro,Produce
4821,Grade A Large Pasture Eggs,Dairy & Eggs
4821,Mild Chunky Salsa,Pantry
4821,Organic Tortilla Chips,Pantry
4821,Organic Whole Milk,Dairy & Eggs
4821,Roma Tomatoes,Produce
4821,Sparkling Mineral Water,Beverages
4822,Fresh Organic Cilantro,Produce
4822,Mild Chunky Salsa,Pantry
4822,Organic Hass Avocados,Produce
4822,Organic Tortilla Chips,Pantry
4822,Sparkling Mineral Water,Beverages
4823,Artisanal Sourdough Bread,Bakery & Deli
4823,Espresso Roast Coffee Beans,Beverages
4823,Grade A Large Pasture Eggs,Dairy & Eggs
4823,Greek Whole Milk Yogurt,Dairy & Eggs
4823,Madagascar Vanilla Syrup,Beverages
4823,Organic Whole Milk,Dairy & Eggs
4823,Sea Salt Kettle Chips,Snacks
4824,Fresh Limes,Produce
4824,Fresh Organic Cilantro,Produce
4824,Mild Chunky Salsa,Pantry
4824,Organic Hass Avocados,Produce
4824,Organic Tortilla Chips,Pantry
4824,Roma Tomatoes,Produce
4825,Aged Sharp Cheddar,Dairy & Eggs
4825,Creamy Peanut Butter,Pantry
4825,Madagascar Vanilla Syrup,Beverages
4825,Organic Bananas,Produce
4825,Organic Strawberry Jam,Pantry
4826,Artisanal Sourdough Bread,Bakery & Deli
4826,Espresso Roast Coffee Beans,Beverages
4826,Grade A Large Pasture Eggs,Dairy & Eggs
4826,Madagascar Vanilla Syrup,Beverages
4826,Organic Tortilla Chips,Pantry
4826,Organic Whole Milk,Dairy & Eggs
4826,Penne Rigate Pasta,Pantry
4826,Salted Creamery Butter,Dairy & Eggs
4827,Artisanal Sourdough Bread,Bakery & Deli
4827,Barista Oat Milk,Dairy & Eggs
4827,Espresso Roast Coffee Beans,Beverages
4827,Grade A Large Pasture Eggs,Dairy & Eggs
4827,Madagascar Vanilla Syrup,Beverages
4827,Organic Whole Milk,Dairy & Eggs
4827,Salted Creamery Butter,Dairy & Eggs
4828,Artisanal Sourdough Bread,Bakery & Deli
4828,Creamy Peanut Butter,Pantry
4828,Organic Strawberry Jam,Pantry
4828,Organic Whole Milk,Dairy & Eggs
4829,Artisanal Sourdough Bread,Bakery & Deli
4829,Organic Tortilla Chips,Pantry
4830,Artisanal Sourdough Bread,Bakery & Deli
4830,Espresso Roast Coffee Beans,Beverages
4830,Madagascar Vanilla Syrup,Beverages
4830,Organic Whole Milk,Dairy & Eggs
4830,Salted Creamery Butter,Dairy & Eggs
4831,Fresh Limes,Produce
4831,Fresh Organic Cilantro,Produce
4831,Organic Hass Avocados,Produce
4831,Organic Tortilla Chips,Pantry
4831,Oven Roasted Turkey Breast,Bakery & Deli
4832,Artisanal Sourdough Bread,Bakery & Deli
4832,Creamy Peanut Butter,Pantry
4832,Organic Bananas,Produce
4832,Organic Strawberry Jam,Pantry
4832,Organic Whole Milk,Dairy & Eggs
4833,72% Dark Chocolate Bar,Snacks
4833,Extra Virgin Olive Oil,Pantry
4833,Grated Parmesan Cheese,Pantry
4833,Penne Rigate Pasta,Pantry
4833,Slow-Simmered Marinara,Pantry
4834,72% Dark Chocolate Bar,Snacks
4834,Grade A Large Pasture Eggs,Dairy & Eggs
4834,Grated Parmesan Cheese,Pantry
4834,Penne Rigate Pasta,Pantry
4834,Slow-Simmered Marinara,Pantry
4835,72% Dark Chocolate Bar,Snacks
4835,Artisanal Sourdough Bread,Bakery & Deli
4835,Barista Oat Milk,Dairy & Eggs
4835,Extra Virgin Olive Oil,Pantry
4835,Grated Parmesan Cheese,Pantry
4835,Organic Bananas,Produce
4835,Penne Rigate Pasta,Pantry
4835,Slow-Simmered Marinara,Pantry
4835,Sparkling Mineral Water,Beverages
4836,Artisanal Sourdough Bread,Bakery & Deli
4836,Creamy Peanut Butter,Pantry
4836,Organic Bananas,Produce
4836,Organic Whole Milk,Dairy & Eggs
4836,Penne Rigate Pasta,Pantry
4836,Sea Salt Kettle Chips,Snacks
4837,Artisanal Sourdough Bread,Bakery & Deli
4837,Creamy Peanut Butter,Pantry
4837,Organic Strawberry Jam,Pantry
4837,Organic Whole Milk,Dairy & Eggs
4837,Sea Salt Kettle Chips,Snacks
4838,Aged Sharp Cheddar,Dairy & Eggs
4838,Extra Virgin Olive Oil,Pantry
4838,Organic Baby Spinach,Produce
4838,Organic Whole Milk,Dairy & Eggs
4838,Oven Roasted Turkey Breast,Bakery & Deli
4838,Roma Tomatoes,Produce
4838,Sparkling Mineral Water,Beverages
4839,Espresso Roast Coffee Beans,Beverages
4839,Grade A Large Pasture Eggs,Dairy & Eggs
4839,Madagascar Vanilla Syrup,Beverages
4839,Organic Whole Milk,Dairy & Eggs
4839,Salted Creamery Butter,Dairy & Eggs
4840,Creamy Peanut Butter,Pantry
4840,Extra Virgin Olive Oil,Pantry
4840,Organic Baby Spinach,Produce
4840,Organic Hass Avocados,Produce
4840,Oven Roasted Turkey Breast,Bakery & Deli
4840,Roasted Salted Almonds,Snacks
4840,Roma Tomatoes,Produce
4841,Espresso Roast Coffee Beans,Beverages
4841,Grade A Large Pasture Eggs,Dairy & Eggs
4841,Honeycrisp Apples,Produce
4841,Organic Whole Milk,Dairy & Eggs
4841,Plain New York Bagels,Bakery & Deli
4841,Salted Creamery Butter,Dairy & Eggs
4842,Artisanal Sourdough Bread,Bakery & Deli
4842,Espresso Roast Coffee Beans,Beverages
4842,Grade A Large Pasture Eggs,Dairy & Eggs
4842,Organic Whole Milk,Dairy & Eggs
4842,Salted Creamery Butter,Dairy & Eggs
4843,Fresh Limes,Produce
4843,Fresh Organic Cilantro,Produce
4843,Mild Chunky Salsa,Pantry
4843,Organic Hass Avocados,Produce
4843,Organic Tortilla Chips,Pantry
4843,Roma Tomatoes,Produce
4843,Sparkling Mineral Water,Beverages
4844,Artisanal Sourdough Bread,Bakery & Deli
4844,Barista Oat Milk,Dairy & Eggs
4844,Creamy Peanut Butter,Pantry
4844,Organic Strawberry Jam,Pantry
4844,Organic Whole Milk,Dairy & Eggs
4844,Sea Salt Kettle Chips,Snacks
4845,Artisanal Sourdough Bread,Bakery & Deli
4845,Barista Oat Milk,Dairy & Eggs
4845,Espresso Roast Coffee Beans,Beverages
4845,Fresh Organic Cilantro,Produce
4845,Grade A Large Pasture Eggs,Dairy & Eggs
4845,Madagascar Vanilla Syrup,Beverages
4845,Organic Whole Milk,Dairy & Eggs
4845,Penne Rigate Pasta,Pantry
4845,Salted Creamery Butter,Dairy & Eggs
4846,Artisanal Sourdough Bread,Bakery & Deli
4846,Barista Oat Milk,Dairy & Eggs
4846,Creamy Peanut Butter,Pantry
4846,Organic Strawberry Jam,Pantry
4846,Organic Whole Milk,Dairy & Eggs
4846,Sea Salt Kettle Chips,Snacks
4847,Extra Virgin Olive Oil,Pantry
4847,Organic Hass Avocados,Produce
4847,Roma Tomatoes,Produce
4847,Sparkling Mineral Water,Beverages
4848,72% Dark Chocolate Bar,Snacks
4848,Extra Virgin Olive Oil,Pantry
4848,Organic Baby Spinach,Produce
4848,Organic Hass Avocados,Produce
4848,Penne Rigate Pasta,Pantry
4848,Roma Tomatoes,Produce
4848,Sparkling Mineral Water,Beverages
4849,Aged Sharp Cheddar,Dairy & Eggs
4849,Artisanal Sourdough Bread,Bakery & Deli
4849,Brioche Sandwich Buns,Bakery & Deli
4849,Espresso Roast Coffee Beans,Beverages
4849,Grade A Large Pasture Eggs,Dairy & Eggs
4849,Madagascar Vanilla Syrup,Beverages
4849,Organic Whole Milk,Dairy & Eggs
4849,Salted Creamery Butter,Dairy & Eggs
4850,72% Dark Chocolate Bar,Snacks
4850,Extra Virgin Olive Oil,Pantry
4850,Penne Rigate Pasta,Pantry
4850,Slow-Simmered Marinara,Pantry
4851,Artisanal Sourdough Bread,Bakery & Deli
4851,Barista Oat Milk,Dairy & Eggs
4851,Cold Brew Concentrate,Beverages
4851,Espresso Roast Coffee Beans,Beverages
4851,Grade A Large Pasture Eggs,Dairy & Eggs
4851,Greek Whole Milk Yogurt,Dairy & Eggs
4851,Madagascar Vanilla Syrup,Beverages
4851,Organic Baby Spinach,Produce
4851,Salted Creamery Butter,Dairy & Eggs
4852,Artisanal Sourdough Bread,Bakery & Deli
4852,Brioche Sandwich Buns,Bakery & Deli
4852,Fresh Limes,Produce
4852,Mild Chunky Salsa,Pantry
4852,Organic Tortilla Chips,Pantry
4852,Sparkling Mineral Water,Beverages
4853,Artisanal Sourdough Bread,Bakery & Deli
4853,Extra Virgin Olive Oil,Pantry
4853,Organic Baby Spinach,Produce
4853,Organic Bananas,Produce
4853,Organic Hass Avocados,Produce
4853,Roma Tomatoes,Produce
4854,Barista Oat Milk,Dairy & Eggs
4854,Espresso Roast Coffee Beans,Beverages
4854,Grade A Large Pasture Eggs,Dairy & Eggs
4854,Organic Tortilla Chips,Pantry
4854,Organic Whole Milk,Dairy & Eggs
4855,Fresh Limes,Produce
4855,Organic Hass Avocados,Produce
4855,Organic Tortilla Chips,Pantry
4855,Penne Rigate Pasta,Pantry
4855,Roma Tomatoes,Produce
4855,Sparkling Mineral Water,Beverages
4856,Extra Virgin Olive Oil,Pantry
4856,Organic Baby Spinach,Produce
4856,Organic Hass Avocados,Produce
4856,Oven Roasted Turkey Breast,Bakery & Deli
4856,Roasted Salted Almonds,Snacks
4856,Roma Tomatoes,Produce
4856,Sparkling Mineral Water,Beverages
4857,Aged Sharp Cheddar,Dairy & Eggs
4857,Artisanal Sourdough Bread,Bakery & Deli
4857,Creamy Peanut Butter,Pantry
4857,Espresso Roast Coffee Beans,Beverages
4857,Organic Strawberry Jam,Pantry
4857,Organic Whole Milk,Dairy & Eggs
4858,Artisanal Sourdough Bread,Bakery & Deli
4858,Extra Virgin Olive Oil,Pantry
4858,Fresh Organic Cilantro,Produce
4858,Organic Baby Spinach,Produce
4858,Organic Bananas,Produce
4858,Organic Hass Avocados,Produce
4858,Roasted Salted Almonds,Snacks
4858,Roma Tomatoes,Produce
4858,Sparkling Mineral Water,Beverages
4859,Espresso Roast Coffee Beans,Beverages
4859,Fresh Limes,Produce
4859,Fresh Organic Cilantro,Produce
4859,Mild Chunky Salsa,Pantry
4859,Organic Baby Spinach,Produce
4859,Organic Tortilla Chips,Pantry
4859,Roma Tomatoes,Produce
4860,72% Dark Chocolate Bar,Snacks
4860,Extra Virgin Olive Oil,Pantry
4860,Grated Parmesan Cheese,Pantry
4860,Penne Rigate Pasta,Pantry
4860,Slow-Simmered Marinara,Pantry
4861,Extra Virgin Olive Oil,Pantry
4861,Grated Parmesan Cheese,Pantry
4861,Greek Whole Milk Yogurt,Dairy & Eggs
4861,Penne Rigate Pasta,Pantry
4861,Slow-Simmered Marinara,Pantry
4862,Barista Oat Milk,Dairy & Eggs
4862,Espresso Roast Coffee Beans,Beverages
4862,Grade A Large Pasture Eggs,Dairy & Eggs
4862,Organic Whole Milk,Dairy & Eggs
4863,Fresh Limes,Produce
4863,Fresh Organic Cilantro,Produce
4863,Mild Chunky Salsa,Pantry
4863,Organic Hass Avocados,Produce
4863,Organic Tortilla Chips,Pantry
4863,Roma Tomatoes,Produce
4864,Extra Virgin Olive Oil,Pantry
4864,Organic Baby Spinach,Produce
4864,Organic Hass Avocados,Produce
4864,Roasted Salted Almonds,Snacks
4864,Roma Tomatoes,Produce
4864,Sparkling Mineral Water,Beverages
4865,Artisanal Sourdough Bread,Bakery & Deli
4865,Espresso Roast Coffee Beans,Beverages
4865,Grade A Large Pasture Eggs,Dairy & Eggs
4865,Madagascar Vanilla Syrup,Beverages
4865,Organic Whole Milk,Dairy & Eggs
4865,Salted Creamery Butter,Dairy & Eggs
4866,Artisanal Sourdough Bread,Bakery & Deli
4866,Espresso Roast Coffee Beans,Beverages
4866,Grade A Large Pasture Eggs,Dairy & Eggs
4866,Organic Whole Milk,Dairy & Eggs
4866,Salted Creamery Butter,Dairy & Eggs
4867,72% Dark Chocolate Bar,Snacks
4867,Artisanal Sourdough Bread,Bakery & Deli
4867,Creamy Peanut Butter,Pantry
4867,Extra Virgin Olive Oil,Pantry
4867,Grated Parmesan Cheese,Pantry
4867,Penne Rigate Pasta,Pantry
4867,Slow-Simmered Marinara,Pantry
4868,Extra Virgin Olive Oil,Pantry
4868,Fresh Limes,Produce
4868,Organic Baby Spinach,Produce
4868,Organic Hass Avocados,Produce
4868,Roma Tomatoes,Produce
4869,Espresso Roast Coffee Beans,Beverages
4869,Grade A Large Pasture Eggs,Dairy & Eggs
4869,Honeycrisp Apples,Produce
4869,Organic Whole Milk,Dairy & Eggs
4870,Artisanal Sourdough Bread,Bakery & Deli
4870,Espresso Roast Coffee Beans,Beverages
4870,Grade A Large Pasture Eggs,Dairy & Eggs
4870,Madagascar Vanilla Syrup,Beverages
4870,Oven Roasted Turkey Breast,Bakery & Deli
4871,72% Dark Chocolate Bar,Snacks
4871,Artisanal Sourdough Bread,Bakery & Deli
4871,Extra Virgin Olive Oil,Pantry
4871,Fresh Limes,Produce
4871,Grated Parmesan Cheese,Pantry
4871,Madagascar Vanilla Syrup,Beverages
4871,Penne Rigate Pasta,Pantry
4871,Slow-Simmered Marinara,Pantry
4872,Artisanal Sourdough Bread,Bakery & Deli
4872,Fresh Limes,Produce
4872,Fresh Organic Cilantro,Produce
4872,Mild Chunky Salsa,Pantry
4872,Organic Hass Avocados,Produce
4872,Organic Tortilla Chips,Pantry
4872,Roma Tomatoes,Produce
4872,Sea Salt Kettle Chips,Snacks
4872,Sparkling Mineral Water,Beverages
4873,Artisanal Sourdough Bread,Bakery & Deli
4873,Grade A Large Pasture Eggs,Dairy & Eggs
4873,Greek Whole Milk Yogurt,Dairy & Eggs
4873,Madagascar Vanilla Syrup,Beverages
4873,Organic Hass Avocados,Produce
4873,Organic Whole Milk,Dairy & Eggs
4874,Artisanal Sourdough Bread,Bakery & Deli
4874,Organic Strawberry Jam,Pantry
4875,72% Dark Chocolate Bar,Snacks
4875,Artisanal Sourdough Bread,Bakery & Deli
4875,Grade A Large Pasture Eggs,Dairy & Eggs
4875,Grated Parmesan Cheese,Pantry
4875,Penne Rigate Pasta,Pantry
4875,Slow-Simmered Marinara,Pantry
4876,Artisanal Sourdough Bread,Bakery & Deli
4876,Creamy Peanut Butter,Pantry
4876,Organic Bananas,Produce
4876,Organic Strawberry Jam,Pantry
4876,Sea Salt Kettle Chips,Snacks
4877,Extra Virgin Olive Oil,Pantry
4877,Organic Baby Spinach,Produce
4877,Organic Hass Avocados,Produce
4877,Roasted Salted Almonds,Snacks
4877,Roma Tomatoes,Produce
4877,Sparkling Mineral Water,Beverages
4878,Espresso Roast Coffee Beans,Beverages
4878,Fresh Limes,Produce
4878,Fresh Organic Cilantro,Produce
4878,Mild Chunky Salsa,Pantry
4878,Organic Hass Avocados,Produce
4878,Organic Strawberry Jam,Pantry
4878,Roma Tomatoes,Produce
4879,72% Dark Chocolate Bar,Snacks
4879,Fresh Limes,Produce
4879,Fresh Organic Cilantro,Produce
4879,Organic Bananas,Produce
4879,Organic Hass Avocados,Produce
4879,Organic Tortilla Chips,Pantry
4880,Creamy Peanut Butter,Pantry
4880,Fresh Limes,Produce
4880,Fresh Organic Cilantro,Produce
4880,Organic Hass Avocados,Produce
4880,Organic Tortilla Chips,Pantry
4881,Barista Oat Milk,Dairy & Eggs
4881,Fresh Organic Cilantro,Produce
4881,Honeycrisp Apples,Produce
4881,Organic Whole Milk,Dairy & Eggs
4881,Salted Creamery Butter,Dairy & Eggs
4882,Artisanal Sourdough Bread,Bakery & Deli
4882,Creamy Peanut Butter,Pantry
4882,Organic Bananas,Produce
4882,Organic Strawberry Jam,Pantry
4882,Organic Whole Milk,Dairy & Eggs
4882,Salted Creamery Butter,Dairy & Eggs
4882,Sea Salt Kettle Chips,Snacks
4883,Artisanal Sourdough Bread,Bakery & Deli
4883,Espresso Roast Coffee Beans,Beverages
4883,Grade A Large Pasture Eggs,Dairy & Eggs
4883,Organic Whole Milk,Dairy & Eggs
4884,Artisanal Sourdough Bread,Bakery & Deli
4884,Espresso Roast Coffee Beans,Beverages
4884,Extra Virgin Olive Oil,Pantry
4884,Grade A Large Pasture Eggs,Dairy & Eggs
4884,Madagascar Vanilla Syrup,Beverages
4884,Organic Whole Milk,Dairy & Eggs
4884,Salted Creamery Butter,Dairy & Eggs
4885,Artisanal Sourdough Bread,Bakery & Deli
4885,Creamy Peanut Butter,Pantry
4885,Fresh Limes,Produce
4885,Organic Strawberry Jam,Pantry
4885,Roasted Salted Almonds,Snacks
4885,Sea Salt Kettle Chips,Snacks
4886,72% Dark Chocolate Bar,Snacks
4886,Extra Virgin Olive Oil,Pantry
4886,Organic Baby Spinach,Produce
4886,Organic Hass Avocados,Produce
4886,Oven Roasted Turkey Breast,Bakery & Deli
4886,Roma Tomatoes,Produce
4887,72% Dark Chocolate Bar,Snacks
4887,Extra Virgin Olive Oil,Pantry
4887,Grated Parmesan Cheese,Pantry
4887,Penne Rigate Pasta,Pantry
4887,Slow-Simmered Marinara,Pantry
4888,72% Dark Chocolate Bar,Snacks
4888,Extra Virgin Olive Oil,Pantry
4888,Grated Parmesan Cheese,Pantry
4888,Organic Hass Avocados,Produce
4888,Penne Rigate Pasta,Pantry
4888,Slow-Simmered Marinara,Pantry
4889,Fresh Limes,Produce
4889,Fresh Organic Cilantro,Produce
4889,Mild Chunky Salsa,Pantry
4889,Organic Bananas,Produce
4889,Organic Hass Avocados,Produce
4890,Espresso Roast Coffee Beans,Beverages
4890,Fresh Organic Cilantro,Produce
4890,Madagascar Vanilla Syrup,Beverages
4890,Organic Whole Milk,Dairy & Eggs
4890,Salted Creamery Butter,Dairy & Eggs
4890,Sparkling Mineral Water,Beverages
4891,Artisanal Sourdough Bread,Bakery & Deli
4891,Barista Oat Milk,Dairy & Eggs
4891,Brioche Sandwich Buns,Bakery & Deli
4891,Espresso Roast Coffee Beans,Beverages
4891,Grade A Large Pasture Eggs,Dairy & Eggs
4891,Madagascar Vanilla Syrup,Beverages
4891,Organic Whole Milk,Dairy & Eggs
4891,Salted Creamery Butter,Dairy & Eggs
4892,Barista Oat Milk,Dairy & Eggs
4892,Fresh Limes,Produce
4892,Fresh Organic Cilantro,Produce
4892,Honeycrisp Apples,Produce
4892,Mild Chunky Salsa,Pantry
4892,Organic Hass Avocados,Produce
4892,Organic Tortilla Chips,Pantry
4892,Roma Tomatoes,Produce
4892,Sparkling Mineral Water,Beverages
4893,Artisanal Sourdough Bread,Bakery & Deli
4893,Brioche Sandwich Buns,Bakery & Deli
4893,Fresh Limes,Produce
4893,Fresh Organic Cilantro,Produce
4893,Mild Chunky Salsa,Pantry
4893,Organic Hass Avocados,Produce
4893,Organic Tortilla Chips,Pantry
4894,Grated Parmesan Cheese,Pantry
4894,Organic Bananas,Produce
4894,Penne Rigate Pasta,Pantry
4894,Slow-Simmered Marinara,Pantry
4894,Sparkling Mineral Water,Beverages
4895,Fresh Limes,Produce
4895,Fresh Organic Cilantro,Produce
4895,Organic Hass Avocados,Produce
4895,Organic Tortilla Chips,Pantry
4895,Roma Tomatoes,Produce
4895,Sparkling Mineral Water,Beverages
4896,Espresso Roast Coffee Beans,Beverages
4896,Fresh Limes,Produce
4896,Fresh Organic Cilantro,Produce
4896,Grade A Large Pasture Eggs,Dairy & Eggs
4896,Organic Whole Milk,Dairy & Eggs
4897,Artisanal Sourdough Bread,Bakery & Deli
4897,Extra Virgin Olive Oil,Pantry
4897,Grated Parmesan Cheese,Pantry
4897,Penne Rigate Pasta,Pantry
4897,Slow-Simmered Marinara,Pantry
4898,Fresh Limes,Produce
4898,Organic Hass Avocados,Produce
4898,Organic Tortilla Chips,Pantry
4898,Roma Tomatoes,Produce
4898,Sea Salt Kettle Chips,Snacks
4899,Barista Oat Milk,Dairy & Eggs
4899,Grade A Large Pasture Eggs,Dairy & Eggs
4899,Madagascar Vanilla Syrup,Beverages
4899,Organic Whole Milk,Dairy & Eggs
4899,Salted Creamery Butter,Dairy & Eggs
4900,72% Dark Chocolate Bar,Snacks
4900,Artisanal Sourdough Bread,Bakery & Deli
4900,Grated Parmesan Cheese,Pantry
4900,Penne Rigate Pasta,Pantry
4900,Slow-Simmered Marinara,Pantry
4901,Fresh Limes,Produce
4901,Fresh Organic Cilantro,Produce
4901,Organic Hass Avocados,Produce
4901,Organic Tortilla Chips,Pantry
4901,Roma Tomatoes,Produce
4901,Sparkling Mineral Water,Beverages
4902,Cold Brew Concentrate,Beverages
4902,Fresh Limes,Produce
4902,Fresh Organic Cilantro,Produce
4902,Organic Hass Avocados,Produce
4902,Organic Tortilla Chips,Pantry
4902,Roma Tomatoes,Produce
4902,Sparkling Mineral Water,Beverages
4903,Extra Virgin Olive Oil,Pantry
4903,Organic Baby Spinach,Produce
4903,Organic Hass Avocados,Produce
4903,Roma Tomatoes,Produce
4903,Sparkling Mineral Water,Beverages
4904,Creamy Peanut Butter,Pantry
4904,Extra Virgin Olive Oil,Pantry
4904,Fresh Limes,Produce
4904,Fresh Organic Cilantro,Produce
4904,Organic Hass Avocados,Produce
4904,Organic Tortilla Chips,Pantry
4904,Penne Rigate Pasta,Pantry
4905,Fresh Limes,Produce
4905,Fresh Organic Cilantro,Produce
4905,Organic Tortilla Chips,Pantry
4905,Roma Tomatoes,Produce
4905,Sparkling Mineral Water,Beverages
4906,Fresh Organic Cilantro,Produce
4906,Organic Bananas,Produce
4906,Organic Tortilla Chips,Pantry
4907,72% Dark Chocolate Bar,Snacks
4907,Artisanal Sourdough Bread,Bakery & Deli
4907,Barista Oat Milk,Dairy & Eggs
4907,Grated Parmesan Cheese,Pantry
4907,Penne Rigate Pasta,Pantry
4907,Roma Tomatoes,Produce
4907,Slow-Simmered Marinara,Pantry
4908,Artisanal Sourdough Bread,Bakery & Deli
4908,Fresh Limes,Produce
4908,Fresh Organic Cilantro,Produce
4908,Mild Chunky Salsa,Pantry
4908,Organic Bananas,Produce
4908,Organic Tortilla Chips,Pantry
4908,Roma Tomatoes,Produce
4908,Sparkling Mineral Water,Beverages
4909,Cold Brew Concentrate,Beverages
4909,Extra Virgin Olive Oil,Pantry
4909,Organic Baby Spinach,Produce
4909,Organic Green Tea Bags,Beverages
4909,Organic Hass Avocados,Produce
4909,Roma Tomatoes,Produce
4909,Sparkling Mineral Water,Beverages
4910,Extra Virgin Olive Oil,Pantry
4910,Grated Parmesan Cheese,Pantry
4910,Greek Whole Milk Yogurt,Dairy & Eggs
4910,Organic Bananas,Produce
4910,Organic Strawberry Jam,Pantry
4910,Penne Rigate Pasta,Pantry
4910,Slow-Simmered Marinara,Pantry
4911,Fresh Limes,Produce
4911,Organic Hass Avocados,Produce
4911,Organic Tortilla Chips,Pantry
4911,Roma Tomatoes,Produce
4912,Extra Virgin Olive Oil,Pantry
4912,Honeycrisp Apples,Produce
4912,Organic Baby Spinach,Produce
4912,Organic Hass Avocados,Produce
4912,Oven Roasted Turkey Breast,Bakery & Deli
4912,Roma Tomatoes,Produce
4912,Sparkling Mineral Water,Beverages
4913,Fresh Limes,Produce
4913,Fresh Organic Cilantro,Produce
4913,Organic Hass Avocados,Produce
4913,Organic Tortilla Chips,Pantry
4913,Oven Roasted Turkey Breast,Bakery & Deli
4913,Roma Tomatoes,Produce
4913,Slow-Simmered Marinara,Pantry
4913,Sparkling Mineral Water,Beverages
4914,Artisanal Sourdough Bread,Bakery & Deli
4914,Creamy Peanut Butter,Pantry
4914,Fresh Limes,Produce
4914,Organic Hass Avocados,Produce
4914,Organic Strawberry Jam,Pantry
4914,Sea Salt Kettle Chips,Snacks
4915,Brioche Sandwich Buns,Bakery & Deli
4915,Extra Virgin Olive Oil,Pantry
4915,Honeycrisp Apples,Produce
4915,Penne Rigate Pasta,Pantry
4915,Slow-Simmered Marinara,Pantry
4916,Artisanal Sourdough Bread,Bakery & Deli
4916,Barista Oat Milk,Dairy & Eggs
4916,Espresso Roast Coffee Beans,Beverages
4916,Madagascar Vanilla Syrup,Beverages
4916,Salted Creamery Butter,Dairy & Eggs
